test,class0,class1,class2,class3,class4
0.0,0.49220163933119143,0.033526535912322845,0.0694767383148622,0.3820384268020673,0.022756659639556125
2.0,1.4239732298580924e-05,3.387079348509368e-05,0.990120791054626,8.01082717113991e-08,0.009831018311318501
0.0,0.8149890381012184,0.14071250828992,0.04012981063730396,0.0001253262844710797,0.004043316687086519
2.0,0.0004660341820962462,0.31493074065653737,0.5380823427721098,0.055451664808599366,0.0910692175806572
1.0,7.308996067952967e-06,0.3812959652292367,0.47792053676099744,0.011100212456123795,0.12967597655757418
2.0,2.0160924213411507e-05,0.014572191225367006,0.2869191446375643,0.6578596223818491,0.04062888083100611
2.0,5.559838733721475e-05,0.001118275378852224,0.6323197673746528,5.945250042892984e-07,0.36650576433415333
0.0,0.9992869520959904,0.0003432876199342826,0.0002866210530678275,3.1599613648486226e-05,5.153961735889836e-05
0.0,0.9326043618867286,0.044597184451997195,0.017043770073392337,0.0001430207661672897,0.005611662821714558
0.0,0.9999611575790058,3.831083691330963e-06,2.9477960896703893e-05,1.4199189892593542e-06,4.113457416896774e-06
2.0,1.7202698232311218e-06,0.9891551147384957,0.006726018103371405,0.001194480798409307,0.0029226660899003775
0.0,0.26054711181694595,0.37543845519239705,0.1750764661185296,0.17633879321745694,0.01259917365467044
0.0,0.9934378339886426,0.004680482054941674,0.001225292576176125,7.518284480403888e-07,0.0006556395517915755
0.0,0.9999730772607812,4.193027460014417e-06,1.9085453631990788e-05,2.3522864017394358e-07,3.4090294865515856e-06
2.0,6.058684089560417e-06,0.0076788033973056525,0.8275190437441117,0.025055070984953555,0.13974102318953957
2.0,4.7235271178449916e-07,0.011442817565338706,0.018726422692757986,0.1193222306921252,0.8505080566970664
2.0,9.75209924338425e-05,0.15965761899135156,0.2995233390522235,0.44856308115971305,0.09215843980427797
2.0,2.699200120846124e-06,0.006658720051749463,0.2652338829793538,0.49039464183104314,0.23771005593773284
0.0,0.8861339005409302,0.09060250565713021,0.017118177834524323,0.0001787410309829704,0.00596667493643257
0.0,0.9256213306223661,0.02772658991882152,0.0421216284554053,0.00010324189526806892,0.004427209108138866
1.0,0.005114414460550628,0.6388159160215963,0.1734350789407771,0.1319864896222974,0.05064810095477869
0.0,0.6522394805392308,0.06409687921601359,0.028102188552943698,0.1330688859809077,0.12249256571090425
2.0,6.0610247213865844e-05,0.025469214295535992,0.3730042302475045,0.3775330234149086,0.22393292179483704
1.0,0.0006720132199429601,0.7562343855030392,0.10927602237377419,0.09156422164043575,0.042253357262807906
0.0,0.9142085447826712,0.029531599320771526,0.04431832808917038,0.0025855663168773187,0.009355961490509664
1.0,0.0011392913956092237,0.7604236891208352,0.13047916796461562,0.008808384304936967,0.09914946721400297
0.0,0.8981810484840478,0.059257319743740516,0.03235461357453477,0.00044035746198254976,0.009766660735694212
0.0,0.8353633715270625,0.11931591655458022,0.03511344382645256,0.0003830453448805848,0.009824222747023987
0.0,0.9999858789331266,1.1205650290849962e-05,2.7857989005520193e-06,3.6295821915858294e-08,9.332185996351835e-08
3.0,3.367510483780288e-09,0.3927182425096622,0.002809021316448474,0.00033005823624303863,0.6041426745701358
4.0,0.0011284343781929468,0.4758863029349619,0.3601319774513941,0.0847891555535808,0.07806412968187017
2.0,3.1494558766664257e-06,0.011932122707647444,0.8327902298287808,0.021620165911211863,0.1336543320964832
1.0,0.0019279457511491968,0.49349616787128264,0.10872423161782559,0.2661643894785707,0.12968726528117183
2.0,0.0006645033266298741,0.45083591706399206,0.03901569006669704,0.27607217385676674,0.2334117156859144
0.0,0.1426946141090249,0.010810144844724952,0.23613937475927713,0.5294025818105879,0.08095328447638518
0.0,0.9999336974315208,1.986587285343114e-05,3.3635846883745476e-05,9.820243400045709e-07,1.1818824402073984e-05
0.0,0.9275113238904737,0.05508183564760982,0.013537435843701259,4.126580641361246e-05,0.00382813881180144
2.0,4.904126275749156e-06,0.01608154211967406,0.9812657584179014,0.0006462465513003433,0.0020015487848484494
2.0,0.0012452954329154693,0.475958798042755,0.15868713253122746,0.23789775656236062,0.12621101743074148
0.0,0.999774385211719,1.9171137545882216e-05,0.000165414757104085,1.1342993706250764e-05,2.9685899924642992e-05
1.0,0.03513058035193543,0.0020491481694543284,0.3448917617048415,0.0003485115315563019,0.6175799982422125
4.0,1.1138375713424342e-05,0.017320316589620344,0.7026043763598001,0.06838857424169033,0.21167559443317588
2.0,0.0002428130660882569,0.01961966881724831,0.5767510592319056,0.25751381398498785,0.14587264489976992
0.0,0.9999960080743352,5.854581013288385e-07,2.5575778800636445e-06,3.7404978718382615e-08,8.114847048456896e-07
2.0,0.23289068720028458,0.00021397738846909848,0.22491226981118642,0.46167723862214366,0.08030582697791622
0.0,0.7223507687562086,0.11599331169281964,0.13492820267314515,0.0006927643629026936,0.026034952514923847
0.0,0.8909814214727235,0.04230359928676745,0.05673956007172246,0.0003853107129541907,0.009590108455832335
4.0,0.02915741701001102,0.10681875065747751,0.20963532995951886,0.5496292412612012,0.10475926111179154
4.0,0.02793648777193865,0.12095011510891894,0.3587254309450743,0.39010590273305357,0.10228206344101465
0.0,0.9999569733310403,6.395395663455754e-06,3.1239598739607485e-05,1.594086392099811e-07,5.232265917465143e-06
1.0,0.0005339921670672502,0.13352398109650918,0.17755216647618882,0.6099584809778639,0.07843137928237087
0.0,0.891600826229173,0.0924666115193633,0.012212680076890699,0.0002864672738228859,0.003433414900749963
0.0,0.7420006957144006,0.2225777224953074,0.033356895754022356,0.00032623064470417416,0.0017384553915654232
4.0,0.0005393256883858441,0.5656406194960223,0.30328666500554946,0.09285305119797754,0.03768033861206485
2.0,2.8025524223672693e-06,0.03217945313640555,0.49820520967321996,0.05510323135646787,0.4145093032814841
0.0,0.999736738332227,7.987071724603533e-05,0.00015973756986645258,1.074113249889848e-06,2.257926741056175e-05
2.0,0.30992853593515046,0.0009284148785850362,0.48847279210627925,0.1335876576482529,0.06708259943173232
0.0,0.659223818478431,0.22846732070956166,0.09985304769367603,0.0012310514358252623,0.011224761682506069
2.0,0.031013996762357287,0.03321165044260088,0.6344892302033651,0.14362440387460798,0.15766071871706874
2.0,7.625415947183529e-05,0.003022525603670429,0.8359219447713004,0.10956566725048238,0.05141360821507502
3.0,0.0004289890483217853,0.6360109252891772,0.17502325997376564,0.09008974441332977,0.09844708127540548
0.0,0.8641714982347524,0.07196740089842305,0.03733265178663526,0.001644648258608602,0.024883800821580485
0.0,0.9994799837016708,0.0001316755177732843,0.0003338248299534011,1.5255139962189344e-05,3.9260810640278374e-05
0.0,0.6768820299576407,0.16858540815405446,0.13766786809865,0.0043073046840299565,0.012557389105624964
0.0,0.9118910438198597,0.03957443413997381,0.043016122526849866,0.0018331322346709243,0.003685267278645516
4.0,0.0017408717439902188,0.9960351045256333,0.0013958142795114901,0.00014922521375889942,0.0006789842371059723
0.0,0.8506730014006061,0.03347756401130981,0.10000890210954658,0.004202838055084232,0.011637694423453344
1.0,5.4742687715224644e-05,0.9097770793008159,0.07757510692095826,0.008168359488368884,0.00442471160214174
0.0,0.9736643750967018,0.013321975536542381,0.011962773131332436,3.600133855396284e-05,0.0010148748968695591
0.0,0.9999880260058336,1.6628682933518624e-06,5.565956221935181e-06,1.8935117891218776e-08,4.726234533306427e-06
1.0,3.535341841642069e-05,0.372005150173102,0.3266344396537433,0.030777198127415036,0.2705478586273234
2.0,0.00602269323980387,0.24450124006611487,0.2578564916149135,0.3168522881160088,0.17476728696315896
0.0,0.9422367059132276,0.03482613646414614,0.014113064979194064,0.007811562445040541,0.0010125301983917225
3.0,3.561897242033343e-05,0.0007911975133614036,0.9736953784175775,6.024983997524031e-07,0.025477202598240843
0.0,0.9999863003567842,2.1219950583075554e-06,9.058040888004422e-06,5.4878755808002763e-08,2.4647285136483553e-06
3.0,0.13843837532186506,0.07136875985924075,0.05685764047131642,0.2782747750561356,0.455060449291442
0.0,0.9833179299102847,0.011636027279392152,0.002890316557325575,6.632077772558226e-05,0.0020894054752718
0.0,0.9998017203387135,5.469043853650649e-05,0.0001101111313936602,6.656535583179059e-06,2.6821555773165465e-05
0.0,0.9490073281332146,0.04382579888485797,0.005504717177456123,0.0001829747027274473,0.0014791811017438848
2.0,0.008874248732611075,0.35108014662777903,0.20758274977481478,0.23879727566667097,0.19366557919812405
3.0,0.15131781874657294,0.23790021733715494,0.12467452003541832,0.3181602251795968,0.167947218701257
1.0,0.8576380746503052,0.07548457810293184,0.059348887835731695,0.000822236312939256,0.006706223098092087
0.0,0.9997522637836702,0.00012377273926168346,9.97622248026553e-05,1.0191725829543327e-06,2.3182079682613022e-05
4.0,0.11188258736140519,0.00047433914618403195,0.01644711047044209,0.8521842695679058,0.01901169345406292
0.0,0.9863648309077209,0.005153039234829025,0.005284774402796294,7.398339873204743e-05,0.003123372055921628
0.0,0.929560562168189,0.02512143874965034,0.040639130604588805,0.0006187816825713531,0.004060086795000702
2.0,6.032835500614966e-06,0.016491222861160837,0.5862622709014818,0.20855281407237886,0.1886876593294779
0.0,0.9999984365741226,6.753072322930355e-07,7.398707750182694e-07,8.04723965654961e-09,1.4020063046869367e-07
0.0,0.9186425539406191,0.035762039663056945,0.03684623313801913,0.00010989926378530515,0.008639273994519536
2.0,0.00023793415233234365,0.032576378970845074,0.6017914930554729,0.2273976230500785,0.13799657077127117
0.0,0.9637239785605303,0.021842921060120344,0.013667267575455297,0.00010753897483153865,0.0006582938290627523
0.0,0.09259056744535635,0.0026689718799069516,0.024931446670571955,0.30763249716076396,0.5721765168434008
2.0,4.209400466173829e-07,2.8740118857186015e-05,0.8213123904988996,2.2783858172319803e-10,0.17865844821435786
0.0,0.8428606213211701,1.6311415106136598e-05,0.023272663151902646,0.1312865160896354,0.0025638880221856455
2.0,5.235167556020125e-06,0.03443621087450682,0.9163299471419446,0.015387972970421356,0.033840633845571136
0.0,0.7662467864622842,0.11039599805281212,0.11566449428528226,0.0003763150679681218,0.007316406131653308
3.0,0.012839744887233568,0.07257915717571015,0.07148229034247786,0.7668815180479753,0.07621728954660287
1.0,1.7817206816663894e-06,0.0002893792366981369,0.6528779845345843,0.20575260289941838,0.14107825160861753
3.0,0.0025758548637176883,0.27904548731015105,0.12281648758693202,0.26161523623798083,0.3339469340012184
1.0,0.035118252105401,0.9261685200112293,0.012178206623663318,0.009942706396354452,0.016592314863351946
2.0,4.683470157687665e-05,0.009499061368862997,0.5217626875783821,0.37298075792387675,0.09571065842730128
2.0,7.037310431997072e-05,0.0015899677422576179,0.6161309016736223,1.7423219674510541e-06,0.3822070151578327
4.0,0.5163017734495557,0.037034768994522314,0.2296806345899626,0.18263097965067554,0.034351843315283966
0.0,0.9992735244194109,0.00019047793568063845,0.00041097425973647065,2.3181740043032328e-05,0.00010184164512895255
0.0,0.9165162415141306,0.033877814268494,0.03143100257529315,0.0013750575429655712,0.016799884099116758
1.0,0.0031559569738552843,0.5799499123395506,0.19072815208319488,0.19529649221056192,0.030869486392837243
4.0,2.002824088015832e-06,0.00013206104067396622,0.938793707405782,0.05170852710480068,0.009363701624655501
0.0,0.9991572972139268,0.0007378315720075431,0.00010469401742464327,1.610449605803379e-08,1.6109214505182668e-07
1.0,0.37970397268607237,0.00021574212957938064,0.1012481488231181,0.45667819896983586,0.062153937391394215
3.0,0.37834572622571744,0.001605356280166492,0.030016718240243944,0.5606870535835549,0.029345145670317232
1.0,0.03916783177709233,0.03429787814365461,0.6119715404234137,0.049521977117402395,0.2650407725384369
0.0,0.9709842983026074,0.008171941525555476,0.017650214738822504,2.0213689856641542e-05,0.0031733317431577868
0.0,0.7753247841212456,0.13066531367896703,0.06561584270399576,0.018881806370491264,0.009512253125300463
2.0,0.000763506188995997,0.24465538595778225,0.3174861650801797,0.07293333207509066,0.3641616106979512
0.0,0.7894164245210357,0.09816820594743106,0.09047860096846631,0.002952510640155112,0.01898425792291176
0.0,0.9224625183448416,0.050940009646334286,0.024657735651022302,0.00026803473161393095,0.00167170162618793
1.0,8.974818488666714e-05,0.2589342492389842,0.33375712665602686,0.00021853361161357768,0.40700034230848847
2.0,0.0036235139421284005,0.5861528751510067,0.08124367491510963,0.24665845481960183,0.08232148117215354
1.0,0.00011172779522892063,0.0003566409527833334,0.8361228810442197,1.3539445844443712e-07,0.1634086148133096
0.0,0.9943641934272981,0.000981580241944373,0.0018077283590746149,9.990065107056652e-06,0.0028365079065762458
0.0,0.9998935642219767,1.545215450622944e-05,8.153562562304496e-05,5.182404004540297e-06,4.265593889690933e-06
0.0,0.9494109021541884,0.034793676692839295,0.010910040309063649,0.003245758240310122,0.0016396226035985373
0.0,0.8693796288453083,0.05890274761138536,0.05720381036037331,0.002262496283918456,0.012251316899014625
0.0,0.9999997973076626,2.88986539211962e-08,1.6335402179140903e-07,3.277012723282382e-10,1.0111960254124946e-08
1.0,0.002236081606522378,0.45446880749630947,0.24794789568581946,0.21931303971443813,0.07603417549691054
2.0,1.3386498084683224e-06,0.0531671143784664,0.8665101443954355,0.02441355466748857,0.05590784790880106
2.0,0.13836467349741394,0.05951955892185342,0.1302094565894533,0.09696893500414347,0.5749373759871358
2.0,0.5061338394933161,0.3305209514536997,0.15497131231374817,0.0011089063941115604,0.007264990345124437
0.0,0.9987167173040098,0.00045470903716496357,0.00043364503522317185,0.00037342547093815965,2.1503152663705883e-05
1.0,0.0004090266412129023,0.4533832588086288,0.17908809386544186,0.1939181215310913,0.17320149915362515
3.0,1.6109499520315896e-05,0.8054384550475714,0.009721973154650928,0.14839856874627383,0.036424893551983424
2.0,0.19908042008153645,0.03832823749019206,0.23709053833249163,0.029437062999019017,0.4960637410967608
2.0,5.118310249051558e-07,0.02784243396679898,0.3903254460530226,0.013769829934456395,0.568061778214697
0.0,0.00012967723415661695,0.5918384968381898,0.30407135403440966,0.01380315063501566,0.09015732125822831
2.0,1.2878721726555468e-05,0.1437573834677044,0.39309580998645577,0.03666682341931127,0.42646710440480207
0.0,0.904420839291351,0.023260321705465447,0.05892704628660898,0.0006618903778861968,0.012729902338688178
1.0,8.571667232000083e-07,0.6579973219909231,0.28648021804922186,0.02609579331683863,0.02942580947629333
1.0,0.0008632810352119073,0.15683564779169665,0.5099728175713001,0.22399708720432313,0.10833116639746833
0.0,0.8931629655795136,0.048606391929192555,0.046508113926728406,0.0036095463406835807,0.0081129822238821
0.0,0.9999758817845165,7.466546646721864e-06,1.4138433133032806e-05,1.0916636788729825e-07,2.404069335658527e-06
3.0,0.0019577094732016183,0.21218539671719497,0.1962325235090693,0.5297871640556662,0.05983720624486785
3.0,0.00112720554358557,0.26615372934167536,0.4885033917013258,0.13904619660139966,0.10516947681201355
0.0,0.9999775795874257,1.3553657009530544e-06,1.3740438432281463e-05,1.1521773392077537e-07,7.209390706957373e-06
0.0,0.9998533964401295,3.665302811657753e-05,7.513848329345221e-05,5.156008237307588e-06,2.9656040223035957e-05
0.0,0.9571630462790633,0.01797067145868248,0.023593949013070648,0.000403402255339212,0.0008689309938443563
0.0,0.706555925108729,0.15263368440462569,0.13573499628661265,0.00020264911184212324,0.004872745088190578
0.0,0.968665349997804,0.02826129749597754,0.002362062527969299,1.7508130724178238e-06,0.0007095391651766854
0.0,0.9877798892095022,0.007694984320568397,0.0027813178497905875,0.0003254008783421614,0.0014184077417965597
0.0,0.9936946598537588,0.0012995520697595229,0.0038278670864194853,9.174045644705821e-06,0.0011687469444174555
0.0,0.9888996902826378,0.007027742381064314,0.00337195556024439,1.0118689760049572e-05,0.0006904930862935112
1.0,0.05703513675776617,0.018930740657066396,0.1949955534540958,0.0058003448590925825,0.7232382242719791
1.0,0.22283674360803746,3.8676718272863124e-05,0.5352117588926023,0.2173731706061656,0.024539650174921712
0.0,0.9999998943294853,1.4931449797844583e-08,8.8372008866466e-08,2.181918152812133e-11,2.34523697442015e-09
0.0,0.9038111624757399,0.05826796516780644,0.028139953881626937,0.0006806210826001668,0.009100297392226633
3.0,4.839589706935425e-06,0.02869350739360899,0.687264160883411,0.02182036930729741,0.2622171228259755
0.0,0.999994766656127,8.773224689179794e-07,3.1665360977923824e-06,3.2961851025521736e-09,1.1861891211735278e-06
2.0,0.04463229414767615,0.07939695039892565,0.09545812475144655,0.6198885292976029,0.16062410140434888
0.0,0.25724867905156656,0.02126267730092554,0.4830205000475145,0.13800813531827535,0.10046000828171814
0.0,0.999837556578933,3.345874766603797e-05,0.00012151500640521549,3.812576484761563e-06,3.6570905108990117e-06
2.0,8.857304201015003e-05,0.11681969316762553,0.5422022074175411,0.09856703319838844,0.24232249317443474
2.0,0.17495459787942103,0.04041067850655993,0.1472583282356955,0.46097428843771127,0.17640210694061223
1.0,0.00041373334509795656,0.2388213146502191,0.22253774279679947,0.4169827938852673,0.12124441532261616
0.0,0.33106483690732097,0.011616257744138606,0.32061479408339155,0.15874663846251544,0.17795747280263335
3.0,0.0003769858771044334,0.6696087103520413,0.09752234082295608,0.05429329662215429,0.1781986663257439
1.0,0.46853625473063804,0.3154750269364094,0.18405556765162237,0.0014043348144970247,0.03052881586683307
2.0,4.417990427391956e-06,0.41085055584221564,0.5185269300524052,0.008352762445038025,0.06226533366991365
2.0,9.092763786499732e-05,0.25009222231280975,0.4211221718545865,0.11721488900191056,0.2114797891928283
2.0,1.7759231565979225e-05,0.08142593509154333,0.9165471335443541,0.0004549534959786613,0.0015542186365580073
2.0,1.3891152745856387e-06,0.018648503169745798,0.39907304379660374,0.03227658108355109,0.5500004828348248
4.0,1.0084874758326229e-05,0.010964941241483941,0.18906262976475705,0.05118545506607359,0.748776889052927
0.0,0.9998746823185022,2.430464345970499e-05,7.304370578912334e-05,3.1526698253996005e-06,2.4816662423263365e-05
0.0,0.920962256420627,0.0163035096180784,0.045919085597912676,0.0016784197319422442,0.015136728631439554
4.0,0.00011814874889197328,0.6314509385320091,0.18725933862864455,1.4427460011734176e-06,0.18117013134445314
0.0,0.9504399650943204,0.03548792048603506,0.013462128586149641,3.9744225319423686e-05,0.0005702416081756054
0.0,0.9212427517049852,0.033340656706288115,0.03896675494833089,0.00038423505782791257,0.006065601582567857
4.0,0.07447912217043176,0.023310081013053513,0.7095116029067166,0.1681138338841899,0.024585360025608197
0.0,0.6387454788007889,0.23791928448122063,0.10097086558418072,0.003914951855151524,0.01844941927865817
2.0,8.030023550060642e-06,0.01572998882537928,0.5684653993343645,0.03883888978022824,0.37695769203647816
2.0,0.03311962205102183,0.05676411456190982,0.17754667035956403,0.5528355295786203,0.17973406344888404
2.0,0.00019921054567626848,0.4521581088991791,0.29611713957138047,0.00013123649240649518,0.25139430449135763
2.0,0.00027402753682974384,0.3114502563502994,0.313824502458618,0.27562507922157653,0.09882613443267634
3.0,0.2211828041666318,0.2863811219833348,0.20732653554588729,0.10190134000107522,0.18320819830307083
0.0,0.9988973784677139,0.0008679323973017458,0.00019680819467213616,1.70755562425823e-05,2.0805384069898482e-05
0.0,0.965282804291028,0.01884369408566829,0.009757731411739084,0.000708924675597589,0.005406845535967295
2.0,1.6895411424277875e-06,0.008397630909922441,0.0173401275953105,0.4688729352867452,0.5053876166668794
2.0,0.00026373814115664227,0.5361742455860931,0.17552018105003395,0.19237227058608783,0.09566956463662858
1.0,0.0471114438457392,0.03166471752069022,0.07017141174663089,0.6650988455822604,0.18595358130467926
2.0,3.6075921594973746e-05,0.08736044994867528,0.5041072171687536,0.14710897299375778,0.2613872839672183
2.0,1.4534464715115652e-10,0.2405658259302586,0.0015117179357903713,0.01684519809825144,0.741077257890355
2.0,0.0023487182681666847,0.05727347554153045,0.8673073012415032,0.015945169040536833,0.05712533590826292
0.0,0.9973735198246945,0.0009316569351454998,0.0015371508301293367,3.0845525314038013e-06,0.00015458785749929537
2.0,5.19440908925995e-05,0.6178531392478303,0.29711887543613824,0.0204575897313076,0.06451845149383127
0.0,0.998831559232296,0.00046392229776445455,0.0006007352397328631,1.1528394324735545e-05,9.225483588191334e-05
0.0,0.9874968180471339,0.010401926515118735,0.0011697137944572647,2.9207094086427795e-06,0.0009286209338817342
2.0,4.176576544435138e-06,0.040015054557080626,0.4642563985048382,0.023390532768649545,0.47233383759288733
2.0,0.0006172661752762819,0.5569236469469852,0.13712737778435494,0.1682638391731519,0.13706786992023165
2.0,5.284480614645999e-05,0.03261255750514776,0.9307175585730042,0.004032435810554951,0.03258460330514684
0.0,0.9999275158071294,1.4082086902286565e-05,4.392544640272958e-05,1.4943068173051782e-06,1.2982352748453806e-05
0.0,0.775549702822038,0.1319933465955817,0.08037164787228779,0.0017043441347497693,0.010380958575342734
0.0,0.9678524854020837,0.026324693721774803,0.005411513948691083,2.6281143328763698e-05,0.0003850257841215971
0.0,0.8860979094825728,0.08390257492932544,0.02609838778998459,0.0005213741049458232,0.0033797536931710827
1.0,0.0008766843304743362,0.48315830229251117,0.44233186532125235,0.022635610917856677,0.050997537137905606
2.0,7.81703355754336e-07,0.06135832348047494,0.7673032067752319,0.014638436968374052,0.1566992510725633
0.0,0.9506785547508522,0.01658499964226637,0.029310889678243954,4.876173342648327e-05,0.00337679419521104
0.0,0.8535728140387758,0.0515150918222426,0.08769509739483707,0.00046788435063448836,0.006749112393509905
2.0,0.0002684600339302448,0.010132187063133942,0.334768185147614,0.5672443744277651,0.0875867933275567
1.0,0.003740234872361709,0.6333874055324837,0.05837266314329229,0.04028479635942939,0.26421490009243276
0.0,0.8551547688542083,0.06341271531495989,0.07199412613177966,0.0004352415253445214,0.00900314817370771
0.0,0.8833785733270552,0.05142041813060949,0.055150319520366024,0.0011025150569391622,0.008948173965030169
2.0,0.0627267963340264,0.5858109571346186,0.23128528046462965,0.09615894656945294,0.024018019497272412
0.0,0.9341307674187003,0.025808748632832522,0.03456987723326908,0.00030594465927023535,0.005184662055927877
1.0,0.0012480134368188685,0.7180174703878445,0.09737070872251741,0.11892426423586273,0.06443954321695651
0.0,0.9824569159391666,0.004176027417639839,0.011492191744689581,0.00012773350112644784,0.0017471313973776556
1.0,0.0016473297759614898,0.29389193318538587,0.2211720255354052,0.22651415502037742,0.2567745564828701
3.0,2.0006392329573403e-07,0.8024320268220614,0.0019383297594715108,0.13196733602418664,0.0636621073303572
0.0,0.9931585517908608,0.0036616370159523043,0.0016816435156073897,1.1524262889471383e-05,0.0014866434146901253
0.0,0.9999831182550191,4.113967900068757e-06,1.1828757294529685e-05,4.241915980531617e-08,8.966006267403281e-07
0.0,0.9998846161574692,1.4371946526607749e-05,9.096133831303538e-05,5.779266427099751e-06,4.271291264183578e-06
1.0,5.156248669347899e-05,0.7832685301822209,0.12791858548987986,0.0046790519352237206,0.08408226990598215
0.0,0.9005055286817909,0.03107633422431167,0.05867078554106334,0.00365334373490761,0.006094007817926459
0.0,0.9999946638442928,2.839429560229425e-07,4.578730227578613e-06,2.257311374887044e-08,4.509094096412889e-07
2.0,0.0013019488177099863,0.6864596064483368,0.1473352832265105,0.0014074222960762032,0.16349573921136654
0.0,0.9233230115250026,0.022756106480353838,0.043645500574678295,0.0006342773349485758,0.009641104085016823
0.0,0.9999864891626981,5.639084411491405e-06,5.322626967105257e-06,2.461980313925489e-08,2.5245061201383263e-06
0.0,0.3378058043872573,0.0016647247704379942,0.1538382604974948,0.06383227103035476,0.44285893931445525
1.0,0.4670790958308548,0.4026283760203295,0.11488014088297992,0.0021454710086865896,0.013266916257149203
2.0,3.902137074917693e-05,0.00277690033899597,0.8939063599013731,4.0989914939217834e-07,0.1032773084897323
2.0,0.0005105067592392185,7.353665399962839e-05,0.8081056894683731,6.669832164822347e-08,0.19131020042006644
0.0,0.6933099565629455,0.16074734917721611,0.12541659880791284,0.004398104756987464,0.016127990694938036
0.0,0.9999403990747996,2.0035255076285866e-05,3.485963435348953e-05,4.678974079698379e-07,4.2381383626323535e-06
2.0,0.5814866887056048,0.010815682386019898,0.04097573760307344,0.026933242007952624,0.33978864929734937
0.0,0.9993545256812189,0.0003423349358585921,0.00018123676529376652,1.8973399102735773e-05,0.00010292921852603088
2.0,0.9782056667848334,0.0078072860910695,0.005523078177645686,5.381204516973772e-05,0.008410156901281619
2.0,4.5253830874285284e-06,0.4680705996563308,0.3732182086227696,0.03704788000006409,0.12165878633774818
0.0,0.9999994606376019,5.1200091751882826e-08,3.3319984485260347e-07,7.322969266496425e-09,1.4763949226314574e-07
2.0,1.1004895732096268e-05,0.0776280460251228,0.1945270657024111,0.10601089296816812,0.6218229904085659
2.0,0.0011506042500934015,0.14688468649014286,0.30993178729438575,0.44384127442472326,0.09819164754065472
0.0,0.9997167734773992,6.70174788850635e-05,0.00016193167892020378,4.283168498406696e-06,4.999419629718873e-05
1.0,0.048115439626241735,0.13278380950059443,0.3352653460163772,0.35966458707405086,0.12417081778273581
0.0,0.9120380471931603,0.04231643567391379,0.03933471124758727,0.00016517240616137558,0.006145633479177427
0.0,0.7904628441877539,0.14363678790104736,0.055483375801630805,0.00022131747364658217,0.010195674635921323
1.0,0.0008527334271547518,0.7295697319712174,0.116550436813765,0.025862546154373226,0.1271645516334895
4.0,0.027671374619214737,0.0009266890592041215,0.5726110992595349,0.00016366088462084388,0.39862717617742544
0.0,0.22271053632066423,0.007884882796776373,0.03530075593351628,0.07070144549746621,0.6634023794515769
2.0,0.0019629658517160576,0.008247585630652723,0.6697106523286318,0.06110635709741104,0.25897243909158824
1.0,0.0002397621792546518,0.6152162884728989,0.26737092232152027,0.07299438448714132,0.044178642539184895
0.0,0.9443484912504141,0.008909432808475502,0.03245410569478416,0.0005411413557322293,0.013746828890594066
1.0,0.00037716668746696244,0.7506845763998485,0.04992011450734728,0.016316283472128688,0.18270185893320845
0.0,0.9999763131901969,5.1917978063769405e-06,1.2397741121583616e-05,2.0316562333422673e-06,4.065614642055585e-06
2.0,2.263606632524081e-06,0.14909266245112843,0.5483608801411011,0.029250054768127295,0.2732941390330107
1.0,0.0001759584881458369,0.5030517928443012,0.2993318727150747,0.15499542618559498,0.04244494976688313
0.0,0.9439885511397496,0.018865066165295166,0.0315464499420828,7.46758254227814e-05,0.0055252569274500014
2.0,0.19669250060425725,0.013273274409719074,0.1891702687264252,0.4014038132750263,0.19946014298457224
0.0,0.8842465148492025,0.07586052104234638,0.034991089746996315,0.0004577994962298552,0.0044440748652251165
0.0,0.9999969551911921,7.524464108663069e-07,2.1117138782795084e-06,4.5832770031924325e-08,1.348157483164168e-07
2.0,0.0021360689296635858,0.7255567328868605,0.18447237729254543,0.053874082665904516,0.033960738225025836
4.0,3.431241985829439e-06,0.00040401898791110104,0.5520376185601091,0.059271918812211735,0.3882830123977823
2.0,6.381252826377383e-05,0.05837513243948051,0.6854570250532024,0.1233880234306372,0.13271600654841606
1.0,0.0013899674584300443,0.1289333774767922,0.1447602467228111,0.4417180303015939,0.2831983780403727
1.0,0.001335229043133439,0.9886862541047546,0.007441578094123459,0.0015430959437092238,0.000993842814279245
0.0,0.9999751113578751,2.1211542726931565e-06,2.055668536027943e-05,1.6926937656858579e-06,5.181087262872269e-07
2.0,0.0006712398630178627,0.01584525935434789,0.3442048231185925,0.1956984422981015,0.44358023536594027
0.0,0.9103623409628034,0.025686861481704678,0.05228974042169182,0.0016211878583181074,0.01003986927548212
2.0,0.0014427038270327767,0.6108226808147328,0.2680749536691453,0.059540953008855306,0.06011870868023381
0.0,0.956667368184253,0.012785386360350424,0.028759524564689335,6.139537330430826e-05,0.001726325517403134
0.0,0.9995270572295545,0.0003812072599793699,7.564921860877862e-05,1.3362025491754926e-07,1.5952671602466717e-05
2.0,0.4735379566044928,0.0023740806830990454,0.33151567125216114,0.14507780108736196,0.04749449037288497
0.0,0.9975217622392647,0.0005617893502612707,0.001348554635422957,0.0003604012409592746,0.00020749253409161386
0.0,0.8528059890685071,0.08984500455742678,0.04908598950219741,0.0007059270914764493,0.007557089780392035
1.0,2.970186631442052e-06,0.557990378542607,0.34784825181973145,0.005716635433625924,0.0884417640174042
